Cluster	`__mclCluster`	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
28	28	GO:0070972	protein localization to endoplasmic reticulum	1/2	65/14419	0.00899587154250625	0.020902172113470407	0.0025065895938871908	PPP1R15A	1
28	28	GO:0035304	regulation of protein dephosphorylation	1/2	71/14419	0.009824210555247515	0.021298052616488136	0.002554063604908637	PPP1R15A	1
28	28	GO:0030968	endoplasmic reticulum unfolded protein response	1/2	74/14419	0.010238250187204256	0.021298052616488136	0.002554063604908637	PPP1R15A	1
28	28	GO:0043242	negative regulation of protein-containing complex disassembly	1/2	74/14419	0.010238250187204256	0.021298052616488136	0.002554063604908637	RUBCN	1
28	28	GO:0006446	regulation of translational initiation	1/2	75/14419	0.010376244157202508	0.021298052616488136	0.002554063604908637	PPP1R15A	1
28	28	GO:1905897	regulation of response to endoplasmic reticulum stress	1/2	76/14419	0.01051422850687389	0.021298052616488136	0.002554063604908637	PPP1R15A	1
28	28	GO:0010507	negative regulation of autophagy	1/2	78/14419	0.010790168345235718	0.021310582481840545	0.0025555661870295117	RUBCN	1
28	28	GO:0034620	cellular response to unfolded protein	1/2	87/14419	0.0120314214116789	0.02318249491518617	0.002780046025805137	PPP1R15A	1
28	28	GO:0045833	negative regulation of lipid metabolic process	1/2	90/14419	0.012444999267941514	0.02340845100398523	0.002807142692016883	RUBCN	1
28	28	GO:0035303	regulation of dephosphorylation	1/2	98/14419	0.013547450256920945	0.02488950163480825	0.0029847503626019216	PPP1R15A	1
28	28	GO:0035967	cellular response to topologically incorrect protein	1/2	106/14419	0.0146492855449748	0.025867888877509126	0.0031020786128924996	PPP1R15A	1
28	28	GO:0006413	translational initiation	1/2	108/14419	0.014924648163718524	0.025867888877509126	0.0031020786128924996	PPP1R15A	1
28	28	GO:0043244	regulation of protein-containing complex disassembly	1/2	109/14419	0.01506231504260025	0.025867888877509126	0.0031020786128924996	RUBCN	1
28	28	GO:0045727	positive regulation of translation	1/2	126/14419	0.017401180073559175	0.029092009842890135	0.0034887153708995497	PPP1R15A	1
28	28	GO:0006986	response to unfolded protein	1/2	128/14419	0.017676157879224386	0.029092009842890135	0.0034887153708995497	PPP1R15A	1
28	28	GO:0035966	response to topologically incorrect protein	1/2	149/14419	0.02056110152974644	0.0322748099456733	0.003870396928861555	PPP1R15A	1
28	28	GO:0016241	regulation of macroautophagy	1/2	151/14419	0.02083563680037137	0.0322748099456733	0.003870396928861555	RUBCN	1
28	28	GO:0034250	positive regulation of amide metabolic process	1/2	151/14419	0.02083563680037137	0.0322748099456733	0.003870396928861555	PPP1R15A	1
28	28	GO:0033673	negative regulation of kinase activity	1/2	166/14419	0.02289342473836864	0.03453288680211779	0.0041411856258369096	RUBCN	1
28	28	GO:0051346	negative regulation of hydrolase activity	1/2	168/14419	0.02316763291787649	0.03453288680211779	0.0041411856258369096	PPP1R15A	1
28	28	GO:0031330	negative regulation of cellular catabolic process	1/2	186/14419	0.02563377487459384	0.037501263242461357	0.004497153486770849	RUBCN	1
28	28	GO:0006470	protein dephosphorylation	1/2	191/14419	0.026318261138214782	0.03751369778229639	0.0044986446374506	PPP1R15A	1
28	28	GO:0051348	negative regulation of transferase activity	1/2	193/14419	0.02659198830137466	0.03751369778229639	0.0044986446374506	RUBCN	1
28	28	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	1/2	208/14419	0.0286437154333834	0.03920091727734316	0.0047009760892216985	RUBCN	1
28	28	GO:0006909	phagocytosis	1/2	209/14419	0.028780420279568397	0.03920091727734316	0.0047009760892216985	RUBCN	1
28	28	GO:0032984	protein-containing complex disassembly	1/2	225/14419	0.03096638945405905	0.04146347062492652	0.0049723016072530145	RUBCN	1
28	28	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	1/2	247/14419	0.03396807577231198	0.044344546086053274	0.005317800330106322	RUBCN	1
28	28	GO:0034976	response to endoplasmic reticulum stress	1/2	249/14419	0.03424072545885126	0.044344546086053274	0.005317800330106322	PPP1R15A	1
28	28	GO:0030100	regulation of endocytosis	1/2	257/14419	0.03533093939193033	0.04501845503165316	0.005398615526780525	RUBCN	1
28	28	GO:0016311	dephosphorylation	1/2	281/14419	0.03859788698561306	0.048233314016678984	0.005784141587609739	PPP1R15A	1
28	28	GO:0097193	intrinsic apoptotic signaling pathway	1/2	287/14419	0.039413758054606784	0.048233314016678984	0.005784141587609739	PPP1R15A	1
28	28	GO:0042326	negative regulation of phosphorylation	1/2	289/14419	0.03968563811498904	0.048233314016678984	0.005784141587609739	RUBCN	1
29	29	GO:0048012	hepatocyte growth factor receptor signaling pathway	1/2	12/14419	0.0016638355487453849	0.013310684389963079	NA	MUC20	1
29	29	GO:0016266	O-glycan processing	1/2	41/14419	0.005679052173832577	0.02271620869533031	NA	GALNT15	1
29	29	GO:0006493	protein O-linked glycosylation	1/2	91/14419	0.012582839312707983	0.033554238167221286	NA	GALNT15	1
29	29	GO:0006486	protein glycosylation	1/2	180/14419	0.024812073887459096	0.03709771243921074	NA	GALNT15	1
29	29	GO:0043413	macromolecule glycosylation	1/2	180/14419	0.024812073887459096	0.03709771243921074	NA	GALNT15	1
29	29	GO:0070085	glycosylation	1/2	202/14419	0.02782328432940806	0.03709771243921074	NA	GALNT15	1
29	29	GO:0009101	glycoprotein biosynthetic process	1/2	272/14419	0.03737343101005253	0.04271249258291717	NA	GALNT15	1
29	29	GO:0009100	glycoprotein metabolic process	1/2	335/14419	0.045928258662808696	0.045928258662808696	NA	GALNT15	1
30	30	GO:0060271	cilium assembly	1/1	360/14419	0.02496705735487892	0.026839586656494885	NA	ERICH3	1
30	30	GO:0044782	cilium organization	1/1	387/14419	0.026839586656494885	0.026839586656494885	NA	ERICH3	1
32	32	GO:0006360	transcription by RNA polymerase I	2/2	66/14419	2.0635601341770055e-5	2.888984187847808e-4	2.1721685622915847e-5	TTF1/TAF1B	2
32	32	GO:0006353	DNA-templated transcription termination	1/2	21/14419	0.0029108030894063885	0.011642000196428193	8.753383606336986e-4	TTF1	1
32	32	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	1/2	21/14419	0.0029108030894063885	0.011642000196428193	8.753383606336986e-4	TAF1B	1
32	32	GO:0008156	negative regulation of DNA replication	1/2	24/14419	0.003326285770408055	0.011642000196428193	8.753383606336986e-4	TTF1	1
32	32	GO:0009303	rRNA transcription	1/2	37/14419	0.00512571020741015	0.01435198858074842	0.001079096885770558	TAF1B	1
32	32	GO:0070897	transcription preinitiation complex assembly	1/2	66/14419	0.009133952095447317	0.021312554889377076	0.001602447736043389	TAF1B	1
32	32	GO:0006275	regulation of DNA replication	1/2	116/14419	0.01602571382561524	0.025516397265283628	0.0019185261101717014	TTF1	1
32	32	GO:0051053	negative regulation of DNA metabolic process	1/2	129/14419	0.017813632351566522	0.025516397265283628	0.0019185261101717014	TTF1	1
32	32	GO:0006352	DNA-templated transcription initiation	1/2	132/14419	0.018225998046631164	0.025516397265283628	0.0019185261101717014	TAF1B	1
32	32	GO:0098781	ncRNA transcription	1/2	132/14419	0.018225998046631164	0.025516397265283628	0.0019185261101717014	TAF1B	1
32	32	GO:0065004	protein-DNA complex assembly	1/2	175/14419	0.024127058505854726	0.030707165371087832	0.002308809426397581	TAF1B	1
32	32	GO:0016072	rRNA metabolic process	1/2	247/14419	0.03396807577231198	0.03819541690687034	0.0028718358576594236	TAF1B	1
32	32	GO:0006260	DNA replication	1/2	258/14419	0.035467172842093886	0.03819541690687034	0.0028718358576594236	TTF1	1
34	34	GO:0002903	negative regulation of B cell apoptotic process	1/2	14/14419	0.00194100678895881	0.01385904302701757	0.002188269951634353	HSH2D	1
34	34	GO:0002902	regulation of B cell apoptotic process	1/2	19/14419	0.002633766533770565	0.01385904302701757	0.002188269951634353	HSH2D	1
34	34	GO:0051900	regulation of mitochondrial depolarization	1/2	19/14419	0.002633766533770565	0.01385904302701757	0.002188269951634353	HSH2D	1
34	34	GO:0051882	mitochondrial depolarization	1/2	22/14419	0.0030493069367338865	0.01385904302701757	0.002188269951634353	HSH2D	1
34	34	GO:0001783	B cell apoptotic process	1/2	25/14419	0.0034647607567543925	0.01385904302701757	0.002188269951634353	HSH2D	1
34	34	GO:0070229	negative regulation of lymphocyte apoptotic process	1/2	35/14419	0.004848981502237226	0.01616327167412409	0.002552095527493277	HSH2D	1
34	34	GO:0003254	regulation of membrane depolarization	1/2	41/14419	0.005679052173832577	0.016225863353807365	0.002561978424285373	HSH2D	1
34	34	GO:2000107	negative regulation of leukocyte apoptotic process	1/2	51/14419	0.007061733667000802	0.016614112263501686	0.0026232808837107924	HSH2D	1
34	34	GO:0070228	regulation of lymphocyte apoptotic process	1/2	54/14419	0.007476350518575758	0.016614112263501686	0.0026232808837107924	HSH2D	1
34	34	GO:0051881	regulation of mitochondrial membrane potential	1/2	65/14419	0.00899587154250625	0.017236932231270943	0.0027216208786217276	HSH2D	1
34	34	GO:0051899	membrane depolarization	1/2	72/14419	0.009962233386226593	0.017236932231270943	0.0027216208786217276	HSH2D	1
34	34	GO:0070227	lymphocyte apoptotic process	1/2	75/14419	0.010376244157202508	0.017236932231270943	0.0027216208786217276	HSH2D	1
34	34	GO:2000106	regulation of leukocyte apoptotic process	1/2	81/14419	0.011204005950326112	0.017236932231270943	0.0027216208786217276	HSH2D	1
34	34	GO:0007218	neuropeptide signaling pathway	1/2	101/14419	0.013960710642393348	0.01848371458063769	0.0029184812495743717	LTB4R	1
34	34	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	1/2	103/14419	0.014236169464406978	0.01848371458063769	0.0029184812495743717	LTB4R	1
34	34	GO:0071887	leukocyte apoptotic process	1/2	107/14419	0.014786971664510151	0.01848371458063769	0.0029184812495743717	HSH2D	1
36	36	GO:0034453	microtubule anchoring	1/2	22/14419	0.0030493069367338865	0.018753300994731603	0.004230067893548481	CCDC187	1
36	36	GO:0050482	arachidonic acid secretion	1/2	29/14419	0.004018564498871058	0.018753300994731603	0.004230067893548481	PROCA1	1
36	36	GO:1903963	arachidonate transport	1/2	29/14419	0.004018564498871058	0.018753300994731603	0.004230067893548481	PROCA1	1
36	36	GO:0032309	icosanoid secretion	1/2	41/14419	0.005679052173832577	0.01987668260841402	0.004483462242499403	PROCA1	1
36	36	GO:0071715	icosanoid transport	1/2	55/14419	0.007614536895113155	0.02066815652822222	0.004661990194335839	PROCA1	1
36	36	GO:0015909	long-chain fatty acid transport	1/2	64/14419	0.008857781369238094	0.02066815652822222	0.004661990194335839	PROCA1	1
36	36	GO:0015908	fatty acid transport	1/2	105/14419	0.014511589805112579	0.029023179610225158	0.006546581866968081	PROCA1	1
36	36	GO:0015718	monocarboxylic acid transport	1/2	155/14419	0.021384591897697036	0.03742303582096981	0.008441286275406724	PROCA1	1
37	37	GO:0060623	regulation of chromosome condensation	2/2	12/14419	6.349415797467709e-7	3.111213740759178e-5	4.01015734576908e-6	NCAPD3/MCPH1	2
37	37	GO:0030261	chromosome condensation	2/2	42/14419	8.283101517605613e-6	2.0293598718133752e-4	2.615716268717562e-5	NCAPD3/MCPH1	2
37	37	GO:0033044	regulation of chromosome organization	2/2	229/14419	2.511482557707458e-4	0.0041020881775888475	5.287331700436754e-4	NCAPD3/MCPH1	2
37	37	GO:0007076	mitotic chromosome condensation	1/2	17/14419	0.0023566914968267128	0.022059801761040672	0.002843368648039615	NCAPD3	1
37	37	GO:0097150	neuronal stem cell population maintenance	1/2	21/14419	0.0029108030894063885	0.022059801761040672	0.002843368648039615	MCPH1	1
37	37	GO:0051984	positive regulation of chromosome segregation	1/2	27/14419	0.003741681868466573	0.022059801761040672	0.002843368648039615	NCAPD3	1
37	37	GO:1905820	positive regulation of chromosome separation	1/2	27/14419	0.003741681868466573	0.022059801761040672	0.002843368648039615	NCAPD3	1
37	37	GO:0071539	protein localization to centrosome	1/2	32/14419	0.004433816292025772	0.022059801761040672	0.002843368648039615	MCPH1	1
37	37	GO:1905508	protein localization to microtubule organizing center	1/2	33/14419	0.004572214315756273	0.022059801761040672	0.002843368648039615	MCPH1	1
37	37	GO:0000132	establishment of mitotic spindle orientation	1/2	34/14419	0.0047106027191603506	0.022059801761040672	0.002843368648039615	MCPH1	1
37	37	GO:0040001	establishment of mitotic spindle localization	1/2	39/14419	0.005402400431275267	0.022059801761040672	0.002843368648039615	MCPH1	1
37	37	GO:0051294	establishment of spindle orientation	1/2	39/14419	0.005402400431275267	0.022059801761040672	0.002843368648039615	MCPH1	1
37	37	GO:0046605	regulation of centrosome cycle	1/2	51/14419	0.007061733667000802	0.022232895761205747	0.0028656793677171747	MCPH1	1
37	37	GO:0051293	establishment of spindle localization	1/2	52/14419	0.007199948904519693	0.022232895761205747	0.0028656793677171747	MCPH1	1
37	37	GO:0072698	protein localization to microtubule cytoskeleton	1/2	52/14419	0.007199948904519693	0.022232895761205747	0.0028656793677171747	MCPH1	1
37	37	GO:0044380	protein localization to cytoskeleton	1/2	56/14419	0.007752713651324017	0.022232895761205747	0.0028656793677171747	MCPH1	1
37	37	GO:0051653	spindle localization	1/2	56/14419	0.007752713651324017	0.022232895761205747	0.0028656793677171747	MCPH1	1
37	37	GO:0070192	chromosome organization involved in meiotic cell cycle	1/2	59/14419	0.008167186197993948	0.022232895761205747	0.0028656793677171747	NCAPD3	1
37	37	GO:1905818	regulation of chromosome separation	1/2	68/14419	0.009410084340348512	0.024268112246161953	0.003128005874908093	NCAPD3	1
37	37	GO:0051304	chromosome separation	1/2	75/14419	0.010376244157202508	0.025421798185146147	0.0032767086812218447	NCAPD3	1
37	37	GO:2001252	positive regulation of chromosome organization	1/2	100/14419	0.01382296680089623	0.032253589202091204	0.004157283248389844	NCAPD3	1
37	37	GO:0021987	cerebral cortex development	1/2	114/14419	0.015750505132102965	0.03508067052150206	0.004521676114479321	MCPH1	1
37	37	GO:0051983	regulation of chromosome segregation	1/2	122/14419	0.01685110901830522	0.03552740931684998	0.0045792579140945195	NCAPD3	1
37	37	GO:0007098	centrosome cycle	1/2	126/14419	0.017401180073559175	0.03552740931684998	0.0045792579140945195	MCPH1	1
37	37	GO:0031023	microtubule organizing center organization	1/2	139/14419	0.01918784795700479	0.037563715732810914	0.004841724906484757	MCPH1	1
37	37	GO:1902850	microtubule cytoskeleton organization involved in mitosis	1/2	149/14419	0.02056110152974644	0.037563715732810914	0.004841724906484757	MCPH1	1
37	37	GO:0030010	establishment of cell polarity	1/2	150/14419	0.02069837397522234	0.037563715732810914	0.004841724906484757	MCPH1	1
37	37	GO:0000070	mitotic sister chromatid segregation	1/2	168/14419	0.02316763291787649	0.03900256169476804	0.005027183032623163	NCAPD3	1
37	37	GO:0019827	stem cell population maintenance	1/2	175/14419	0.024127058505854726	0.03900256169476804	0.005027183032623163	MCPH1	1
37	37	GO:0021543	pallium development	1/2	176/14419	0.024264080822829603	0.03900256169476804	0.005027183032623163	MCPH1	1
37	37	GO:0098727	maintenance of cell number	1/2	179/14419	0.024675090051792026	0.03900256169476804	0.005027183032623163	MCPH1	1
37	37	GO:1903046	meiotic cell cycle process	1/2	193/14419	0.02659198830137466	0.04071898208647995	0.005248418743692368	NCAPD3	1
37	37	GO:0060348	bone development	1/2	201/14419	0.027686512140934427	0.04111027560320567	0.005298853998264963	MCPH1	1
37	37	GO:0000819	sister chromatid segregation	1/2	209/14419	0.028780420279568397	0.04147766452055445	0.005346208101467813	NCAPD3	1
37	37	GO:0007163	establishment or maintenance of cell polarity	1/2	219/14419	0.030146939623433844	0.04220571547280738	0.005440049255356483	MCPH1	1
37	37	GO:0090068	positive regulation of cell cycle process	1/2	227/14419	0.03123946243498521	0.042520379425396534	0.005480607444734248	NCAPD3	1
37	37	GO:0032886	regulation of microtubule-based process	1/2	236/14419	0.032467814642967	0.04299791668933467	0.00554215897177246	MCPH1	1
37	37	GO:0140014	mitotic nuclear division	1/2	253/14419	0.03478590938800674	0.04361416092311523	0.0056215889481996	NCAPD3	1
37	37	GO:0051321	meiotic cell cycle	1/2	254/14419	0.03492218131947811	0.04361416092311523	0.0056215889481996	NCAPD3	1
37	37	GO:0021537	telencephalon development	1/2	259/14419	0.0356033966719308	0.04361416092311523	0.0056215889481996	MCPH1	1
37	37	GO:0098813	nuclear chromosome segregation	1/2	286/14419	0.0392778035939253	0.04693416325713464	0.006049516209297698	NCAPD3	1
37	37	GO:0045787	positive regulation of cell cycle	1/2	293/14419	0.04022928279182969	0.04693416325713464	0.006049516209297698	NCAPD3	1
38	38	GO:0014029	neural crest formation	2/2	15/14419	1.010134331415319e-6	2.222295529113702e-5	2.1265985924533037e-6	NOLC1/TCOF1	2
38	38	GO:0014032	neural crest cell development	2/2	80/14419	3.040023321211812e-5	2.2635667317972433e-4	2.1660925663131516e-5	NOLC1/TCOF1	2
38	38	GO:0048864	stem cell development	2/2	86/14419	3.516229506021895e-5	2.2635667317972433e-4	2.1660925663131516e-5	NOLC1/TCOF1	2
38	38	GO:0014033	neural crest cell differentiation	2/2	93/14419	4.115575875994988e-5	2.2635667317972433e-4	2.1660925663131516e-5	NOLC1/TCOF1	2
38	38	GO:0001837	epithelial to mesenchymal transition	2/2	158/14419	1.1932091535756396e-4	5.250120275732815e-4	5.0240385413711146e-5	NOLC1/TCOF1	2
38	38	GO:0048863	stem cell differentiation	2/2	237/14419	2.6904206392724565e-4	8.03756672261945e-4	7.691451409205216e-5	NOLC1/TCOF1	2
